% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-5,235000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +4,613974788e+01 +4,613974788e+01 -6,210252121e+00 -6,210252121e+00 +6,4899e-01 +4,8318e+00 -2,2656e+00
3 0 +1,986567926e+01 +1,986567926e+01 -3,248432074e+01 -3,248432074e+01 -4,0740e+00 -1,2974e+00 -1,4403e+00
6 0 +1,301075583e+01 +1,301075583e+01 -3,933924417e+01 -3,933924417e+01 +8,2356e-01 +1,6654e+00 +9,6569e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1,795400000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +5,836764796e+01 +5,836764796e+01 -1,211723520e+02 -1,211723520e+02 +3,2935e+00 -3,1577e+00 +3,1728e+00
2 0 +5,145729351e+01 +5,145729351e+01 -1,280827065e+02 -1,280827065e+02 +1,8069e+00 -1,9278e+00 +3,6660e+00
3 0 +4,745294507e+00 +4,745294507e+00 -1,747947055e+02 -1,747947055e+02 -9,7788e-01 -2,3847e+00 -4,7469e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7,731000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +9,394835987e+01 +9,394835987e+01 +1,712583599e+02 +1,712583599e+02 -1,1494e+00 -4,9649e+00 -3,6854e+00
2 0 +3,232753683e+01 +3,232753683e+01 +1,096375368e+02 +1,096375368e+02 -2,1182e-01 -4,8710e+00 -1,7372e+00
3 0 +2,209618531e+01 +2,209618531e+01 +9,940618531e+01 +9,940618531e+01 -1,4170e+00 -3,3832e-01 +2,0554e+00
4 0 +1,869522383e+01 +1,869522383e+01 +9,600522383e+01 +9,600522383e+01 -4,3308e+00 +4,9928e+00 -1,9337e+00
5 0 +1,573999753e+00 +1,573999753e+00 +7,888399975e+01 +7,888399975e+01 +1,2034e+00 -2,3223e+00 -2,3538e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3,992000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,340978744e+02 +1,340978744e+02 +1,740178744e+02 +1,740178744e+02 -4,5184e+00 -2,9251e+00 -1,8504e+00
2 0 +2,388643624e+01 +2,388643624e+01 +6,380643624e+01 +6,380643624e+01 -3,1786e+00 +3,3619e+00 +3,0116e+00
6 0 +1,646484545e+01 +1,646484545e+01 +5,638484545e+01 +5,638484545e+01 -4,3263e+00 +3,3381e+00 -4,1297e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-5,661000000000e+01) | measured fitness | best measured fitness | x1 | x2...
