% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1,000000000000e+03) | measured fitness | best measured fitness | x1 | x2...
1 0 +8,635827699e+01 +8,635827699e+01 -9,136417230e+02 -9,136417230e+02 +1,5920e+00 -2,2790e+00 -1,4096e+00 +3,5977e+00 -6,4515e-01 +3,3311e+00 +3,0118e+00 -4,4735e+00 -1,6684e+00 -4,1913e+00 +7,2546e-02 -1,8172e+00 +3,9847e+00 +2,0472e+00 -1,2562e+00 +4,7570e+00 +3,6812e+00 -2,5513e+00 +2,5727e+00 -4,1532e+00
2 0 +8,590999751e+01 +8,590999751e+01 -9,140900025e+02 -9,140900025e+02 +3,5814e-01 -2,5312e+00 +4,1997e+00 +1,0687e+00 -3,7696e+00 +4,3688e+00 -5,3562e-01 -2,2700e+00 +3,1869e+00 -2,9860e+00 +5,4548e-01 +6,7444e-01 +6,3064e-01 -1,7524e+00 +4,9666e+00 -1,3650e+00 +4,6913e+00 +2,6177e+00 -1,2399e+00 +2,0995e-01
5 0 +8,466620537e+01 +8,466620537e+01 -9,153337946e+02 -9,153337946e+02 +1,1313e+00 +3,1342e-02 -1,5744e+00 -1,3652e+00 -2,7507e+00 +3,3797e+00 -2,5924e+00 +2,7576e+00 +1,1059e+00 -2,8497e+00 -2,9351e+00 -1,1077e-01 -5,3088e-01 +2,0651e+00 +4,2299e+00 +1,7543e+00 +1,7448e+00 -1,0007e+00 -8,4698e-01 -7,9970e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1,000000000000e+03) | measured fitness | best measured fitness | x1 | x2...
1 0 +8,653345303e+01 +8,653345303e+01 +1,086533453e+03 +1,086533453e+03 -4,5311e+00 +5,0520e-01 -3,6133e+00 +3,2582e+00 -3,0467e+00 -1,1166e+00 -2,3938e+00 -1,3542e+00 +1,4816e+00 -3,6292e+00 -3,4523e+00 +3,9282e+00 -4,9856e+00 +3,7792e+00 -4,8435e+00 +2,4630e+00 -2,1025e+00 -4,0895e+00 +1,7873e+00 -4,8045e+00
2 0 +8,594079577e+01 +8,594079577e+01 +1,085940796e+03 +1,085940796e+03 +2,2940e+00 +1,7853e+00 -1,8384e-01 -3,9411e+00 +1,5072e+00 -4,6150e+00 +4,1356e+00 -3,5028e+00 +3,8556e+00 -3,6143e+00 -2,7584e+00 +1,1155e+00 +3,7097e-01 -4,4635e-01 -3,4873e+00 +1,8215e-01 +1,2644e+00 +2,2213e+00 -1,7639e+00 +4,9887e+00
4 0 +8,464072091e+01 +8,464072091e+01 +1,084640721e+03 +1,084640721e+03 -3,0856e-01 -3,7605e+00 +3,2333e-01 -2,3467e+00 -2,2633e+00 -3,0316e+00 -3,2294e+00 -4,8288e+00 -2,5783e+00 -3,8790e+00 -3,7951e+00 -1,4451e+00 +4,2325e+00 -2,9301e+00 -3,6502e-01 -3,4622e+00 -2,3382e+00 +3,2668e+00 +1,6382e+00 +1,9502e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-4,913000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +8,600565990e+01 +8,600565990e+01 +3,687565990e+01 +3,687565990e+01 +2,0394e+00 -2,0791e+00 -2,3380e+00 +2,5566e+00 -4,8586e+00 +3,6942e-01 -2,0720e+00 -4,0484e+00 -2,0092e+00 +9,4367e-01 +4,8076e+00 -1,4571e+00 -9,5323e-01 -4,6399e+00 +1,2260e+00 -1,9832e+00 +1,9577e+00 +5,7219e-01 +4,0664e+00 +2,8145e+00
2 0 +8,450884959e+01 +8,450884959e+01 +3,537884959e+01 +3,537884959e+01 -2,6740e+00 +3,1558e+00 +1,5066e+00 -2,6448e+00 +1,3384e+00 +1,6388e+00 -3,4314e-01 -3,4292e+00 -6,4969e-02 +3,8931e+00 +2,4733e+00 -3,5384e-01 -3,6923e+00 +2,3993e+00 +1,3130e+00 -9,1985e-01 -2,3145e+00 +3,4448e+00 -3,0472e+00 +3,9651e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (2,977300000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +8,626953845e+01 +8,626953845e+01 +3,839995385e+02 +3,839995385e+02 -9,3227e-01 -3,9750e+00 -3,8921e+00 -1,1245e+00 -4,6649e+00 -4,3225e+00 -1,6938e+00 +3,9615e+00 +4,6683e+00 +3,0614e-01 +2,3540e+00 +3,3019e+00 +1,1829e+00 -4,4728e+00 +3,5842e+00 +4,9725e+00 +4,0918e+00 -7,6272e-01 -2,1661e+00 -1,5112e+00
2 0 +8,547704231e+01 +8,547704231e+01 +3,832070423e+02 +3,832070423e+02 -6,2953e-01 +2,6294e+00 -2,8655e+00 +8,8766e-01 -3,6160e+00 -3,2934e+00 -7,5494e-01 +4,3326e-01 +4,1692e+00 -2,9446e+00 -2,7278e+00 -4,2672e+00 +3,6724e+00 +3,8274e+00 +5,0505e-01 -3,2332e+00 +2,9222e+00 -3,6848e-01 -3,4453e+00 -3,7742e-01
7 0 +8,435691290e+01 +8,435691290e+01 +3,820869129e+02 +3,820869129e+02 +4,5973e+00 +1,6471e+00 +4,8925e+00 +1,9468e+00 +2,5686e+00 +3,4626e-01 -3,9396e+00 -1,3725e+00 +1,4264e+00 -1,0946e+00 +4,5369e+00 -4,1676e+00 +3,3271e-01 -3,8929e-01 -1,4345e+00 -2,2323e+00 -1,3217e+00 +3,8640e+00 +3,6227e+00 +1,7353e+00
10 0 +8,167485724e+01 +8,167485724e+01 +3,794048572e+02 +3,794048572e+02 +4,3945e+00 -1,2039e+00 +2,8454e+00 -2,8017e+00 +1,0631e+00 -2,9559e+00 +1,1353e-01 +3,2339e+00 +8,1286e-01 +1,9076e+00 -4,1368e+00 +8,2974e-01 +1,5384e+00 +3,9538e+00 -3,7071e-01 -3,3864e+00 -3,1239e+00 +2,4519e-01 -4,1752e+00 +6,1504e-01
31 0 +7,797614566e+01 +7,797614566e+01 +3,757061457e+02 +3,757061457e+02 -2,7412e+00 -1,1213e+00 +9,2125e-01 -4,1706e+00 +4,4519e+00 +2,7103e+00 +3,1878e+00 +3,6231e+00 +4,5967e+00 -3,0208e+00 -2,0644e+00 +2,4511e+00 +1,5966e+00 -1,3621e+00 +2,6766e+00 -2,3927e+00 +6,5331e-01 -2,6663e+00 -3,7568e+00 +4,8384e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (5,157000000000e+01) | measured fitness | best measured fitness | x1 | x2...
