% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7,627000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,987582663e+07 +1,987582663e+07 +1,987590290e+07 +1,987590290e+07 -4,3653e+00 +4,9325e+00 -2,4295e+00 -4,7931e+00 -7,9803e-01
3 0 +6,514763856e+06 +6,514763856e+06 +6,514840126e+06 +6,514840126e+06 +7,9229e-01 -4,6628e+00 -2,3948e+00 -4,4966e+00 +2,2215e+00
9 0 +1,178224783e+05 +1,178224783e+05 +1,178987483e+05 +1,178987483e+05 +1,2697e+00 -2,6007e+00 +3,7395e-01 +1,2619e+00 -3,9739e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-2,255000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +4,349633550e+06 +4,349633550e+06 +4,349611000e+06 +4,349611000e+06 -3,7584e+00 +2,6850e+00 -3,5883e+00 +4,2980e+00 -4,4973e+00
3 0 +3,298934177e+05 +3,298934177e+05 +3,298708677e+05 +3,298708677e+05 +1,4417e+00 +1,6827e+00 +4,0145e+00 +2,7268e+00 +2,3322e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1,366000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,615593243e+07 +1,615593243e+07 +1,615594609e+07 +1,615594609e+07 -1,6289e+00 -2,4421e+00 +2,9038e+00 -3,3038e+00 -2,8444e+00
2 0 +2,954952674e+03 +2,954952674e+03 +2,968612674e+03 +2,968612674e+03 +1,9429e+00 +4,6679e+00 +3,3979e+00 +1,7274e+00 +3,4007e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (9,378400000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +8,648056960e+06 +8,648056960e+06 +8,648994800e+06 +8,648994800e+06 -2,9022e+00 -1,4481e+00 -3,2888e+00 -3,1617e-01 -4,1250e+00
3 0 +4,820249834e+05 +4,820249834e+05 +4,829628234e+05 +4,829628234e+05 +3,0347e-02 -3,0121e+00 +5,2196e-01 -1,1840e+00 -3,0266e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-7,872000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,286423903e+07 +1,286423903e+07 +1,286416031e+07 +1,286416031e+07 +1,6331e-01 +2,9129e-01 +2,0292e+00 +4,7552e+00 +5,5271e-01
3 0 +7,391394314e+06 +7,391394314e+06 +7,391315594e+06 +7,391315594e+06 +1,5497e+00 -4,3266e+00 -3,1802e+00 -1,9355e+00 -3,2995e+00
4 0 +1,131071532e+06 +1,131071532e+06 +1,130992812e+06 +1,130992812e+06 +1,6010e+00 -3,9057e+00 +4,2733e+00 +3,9390e+00 -1,5614e+00
5 0 +3,108640283e+04 +3,108640283e+04 +3,100768283e+04 +3,100768283e+04 -3,7018e+00 -3,9509e+00 +4,6373e+00 +1,6489e+00 +2,2218e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-4,151000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +9,021376696e+05 +9,021376696e+05 +9,020961596e+05 +9,020961596e+05 +2,2003e+00 +2,3780e+00 +2,7038e+00 +2,4948e+00 -9,2255e-01
5 0 +2,979949903e+05 +2,979949903e+05 +2,979534803e+05 +2,979534803e+05 +1,2263e+00 +4,3282e-01 +2,9482e+00 +3,1254e+00 +1,6778e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1,320700000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,922882118e+06 +1,922882118e+06 +1,923014188e+06 +1,923014188e+06 -2,4748e+00 +4,5400e+00 -3,6621e+00 -5,5634e-01 +1,0293e+00
6 0 +5,182239707e+05 +5,182239707e+05 +5,183560407e+05 +5,183560407e+05 +3,3507e+00 -4,5451e-01 +4,1289e+00 -1,8999e+00 +6,7445e-01
8 0 +1,330063379e+05 +1,330063379e+05 +1,331384079e+05 +1,331384079e+05 -4,2064e+00 -1,9322e+00 -4,9597e+00 +6,1260e-01 -3,3174e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (9,725000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +2,029964179e+05 +2,029964179e+05 +2,030936679e+05 +2,030936679e+05 -3,6781e+00 +3,2011e+00 -2,5080e-01 -1,4825e+00 +2,6830e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-2,033000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +4,960226835e+05 +4,960226835e+05 +4,960023535e+05 +4,960023535e+05 +2,6859e+00 -3,9078e+00 +1,0465e+00 -2,9066e-01 +2,6376e+00
8 0 +1,155584347e+04 +1,155584347e+04 +1,153551347e+04 +1,153551347e+04 -3,7560e+00 -1,0256e+00 -3,1268e+00 -3,7728e+00 -6,0483e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (9,431000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,148058075e+06 +1,148058075e+06 +1,148152385e+06 +1,148152385e+06 +6,9771e-01 -1,8279e+00 +3,3204e+00 -4,1273e+00 +4,9273e+00
2 0 +2,943463606e+05 +2,943463606e+05 +2,944406706e+05 +2,944406706e+05 -4,6354e+00 +1,1312e+00 +3,3626e-01 +2,8153e+00 -7,9147e-01
8 0 +1,841429550e+01 +1,841429550e+01 +1,127242955e+02 +1,127242955e+02 -3,9968e+00 +2,4116e+00 +1,8098e+00 +2,5393e+00 +1,3507e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1,436900000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +3,181487482e+05 +3,181487482e+05 +3,180050582e+05 +3,180050582e+05 -4,6033e+00 -2,8559e-01 +1,2517e+00 -3,3463e+00 -3,3428e-01
2 0 +2,707617228e+05 +2,707617228e+05 +2,706180328e+05 +2,706180328e+05 -4,4930e-01 +2,3075e+00 +3,1139e+00 -3,2755e+00 -2,7396e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-3,533800000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +4,139037176e+07 +4,139037176e+07 +4,139001838e+07 +4,139001838e+07 -2,2727e+00 +2,0160e+00 -3,4209e+00 +2,7138e+00 -3,3038e+00
2 0 +2,705707858e+07 +2,705707858e+07 +2,705672520e+07 +2,705672520e+07 -1,0379e+00 +4,9962e+00 +1,6205e+00 +3,8769e+00 -6,8775e-01
5 0 +1,168454002e+07 +1,168454002e+07 +1,168418664e+07 +1,168418664e+07 -3,5747e+00 +2,3644e+00 -7,7205e-01 +1,4037e+00 -8,4366e-01
7 0 +8,492364371e+05 +8,492364371e+05 +8,488830571e+05 +8,488830571e+05 -2,2018e+00 -4,3135e+00 -5,8525e-01 -3,2649e+00 +1,9881e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-2,910000000000e+00) | measured fitness | best measured fitness | x1 | x2...
1 0 +8,048931500e+07 +8,048931500e+07 +8,048931209e+07 +8,048931209e+07 -3,2686e+00 -2,8786e+00 -2,3530e+00 -1,3576e+00 -7,3065e-02
2 0 +2,219871856e+07 +2,219871856e+07 +2,219871565e+07 +2,219871565e+07 -6,8193e-01 -1,0201e+00 +4,3600e-01 -1,7451e+00 -3,3343e+00
5 0 +9,014308508e+06 +9,014308508e+06 +9,014305598e+06 +9,014305598e+06 +1,5893e+00 +4,2326e+00 -1,1358e-01 +2,6004e+00 +3,0747e+00
8 0 +1,272126181e+06 +1,272126181e+06 +1,272123271e+06 +1,272123271e+06 -4,2464e+00 +3,9673e+00 +4,0762e+00 +3,9522e+00 -2,3446e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-2,970000000000e+00) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,175139775e+07 +1,175139775e+07 +1,175139478e+07 +1,175139478e+07 +3,5310e+00 +3,8674e-01 -4,5005e+00 +1,0535e+00 +3,1501e+00
2 0 +5,495841206e+05 +5,495841206e+05 +5,495811506e+05 +5,495811506e+05 +9,1699e-01 -4,3087e+00 +4,9593e+00 +1,7339e+00 -1,9212e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (2,996300000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,249947943e+07 +1,249947943e+07 +1,249977906e+07 +1,249977906e+07 +2,0453e+00 +2,0110e+00 -2,9399e+00 +3,7324e+00 -1,6900e+00
3 0 +3,962116980e+03 +3,962116980e+03 +4,261746980e+03 +4,261746980e+03 -1,8772e+00 -6,3110e-01 -1,2362e+00 +4,2892e+00 +2,7148e+00
