% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3,590000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +6,942388109e+03 +6,942388109e+03 +6,978288109e+03 +6,978288109e+03 -4,6190e+00 -2,3673e+00 -3,9898e+00
2 0 +1,840654140e+02 +1,840654140e+02 +2,199654140e+02 +2,199654140e+02 +9,1603e-01 -3,3383e+00 -3,3418e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3,137000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +6,068507915e+04 +6,068507915e+04 +6,071644915e+04 +6,071644915e+04 -2,2377e+00 +1,7421e+00 -3,4650e+00
2 0 +2,375958459e+02 +2,375958459e+02 +2,689658459e+02 +2,689658459e+02 +3,2537e+00 -1,6235e+00 +1,8927e+00
3 0 +1,193508350e+02 +1,193508350e+02 +1,507208350e+02 +1,507208350e+02 -1,6870e+00 -2,7744e-02 +3,6179e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1,000000000000e+03) | measured fitness | best measured fitness | x1 | x2...
1 0 +9,715528534e+05 +9,715528534e+05 +9,705528534e+05 +9,705528534e+05 +3,0499e+00 +4,4144e+00 +4,1292e+00
2 0 +4,586893983e+00 +4,586893983e+00 -9,954131060e+02 -9,954131060e+02 -1,6026e+00 -4,4325e+00 +4,2752e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1,319200000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +4,117404337e+05 +4,117404337e+05 +4,118723537e+05 +4,118723537e+05 -4,8857e-01 -6,2209e-01 +4,9569e+00
2 0 +3,731447638e+05 +3,731447638e+05 +3,732766838e+05 +3,732766838e+05 -4,5399e+00 -3,1208e+00 +3,6169e+00
3 0 +3,351367162e+04 +3,351367162e+04 +3,364559162e+04 +3,364559162e+04 -2,5425e+00 -1,1365e+00 -2,1052e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (5,908400000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +6,127263240e+01 +6,127263240e+01 +6,521126324e+02 +6,521126324e+02 +3,4417e+00 -2,9948e-01 +2,0188e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (6,749000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +3,262209243e+01 +3,262209243e+01 +1,001120924e+02 +1,001120924e+02 +2,8786e+00 +3,5946e+00 +2,0504e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3,085000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,496774796e+05 +1,496774796e+05 +1,497083296e+05 +1,497083296e+05 +3,4088e+00 +2,9344e+00 +3,4836e+00
3 0 +3,624427103e+02 +3,624427103e+02 +3,932927103e+02 +3,932927103e+02 -3,7120e+00 -1,4503e-02 -3,9148e+00
4 0 +1,008687286e+02 +1,008687286e+02 +1,317187286e+02 +1,317187286e+02 +1,4311e+00 +1,8915e+00 -1,1872e+00
