% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-5,494000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +7,446802641e+06 +7,446802641e+06 +7,446747701e+06 +7,446747701e+06 +2,3330e+00 -2,3203e+00 -1,3455e+00 +5,1403e-01 +4,3175e+00 -2,4768e+00 -8,6548e-01 -2,3710e+00 +4,6962e+00 -3,6833e+00
3 0 +3,376931810e+06 +3,376931810e+06 +3,376876870e+06 +3,376876870e+06 -1,0381e+00 -3,6863e+00 +4,9375e+00 +9,6923e-01 -1,0017e+00 -4,1414e-01 -1,0322e+00 -4,4982e+00 -1,2507e+00 +2,0086e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (5,913000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +2,889093052e+07 +2,889093052e+07 +2,889098965e+07 +2,889098965e+07 +2,5858e+00 +2,3040e+00 +4,1751e+00 -1,7918e+00 +3,7457e+00 +4,2940e+00 -3,1409e+00 -3,2342e-01 -4,5297e+00 -1,4557e+00
3 0 +2,586005689e+07 +2,586005689e+07 +2,586011602e+07 +2,586011602e+07 +6,7676e-01 +2,0242e-01 -4,4001e+00 -4,7180e+00 +1,5826e+00 +4,1905e+00 +1,5685e+00 -4,8946e+00 +6,6347e-01 +1,9266e+00
4 0 +1,292820460e+07 +1,292820460e+07 +1,292826373e+07 +1,292826373e+07 -4,5814e+00 -3,6101e+00 -1,3060e+00 -3,2316e+00 -6,7122e-01 -4,6267e+00 +3,4656e+00 +3,9728e-01 -2,6543e+00 +4,9852e+00
7 0 +2,076929292e+06 +2,076929292e+06 +2,076988422e+06 +2,076988422e+06 -5,6738e-01 +4,3972e+00 -2,8496e+00 -1,2951e+00 -4,3282e+00 -2,3909e+00 -2,3825e+00 +4,4751e-01 -4,7067e+00 +2,5251e-01
8 0 +1,269839743e+06 +1,269839743e+06 +1,269898873e+06 +1,269898873e+06 +2,9667e+00 -1,1361e+00 -1,8886e+00 +2,9586e+00 -4,1198e+00 -3,7880e+00 +3,6175e+00 -5,6231e-01 -1,7250e+00 -1,5730e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-4,915300000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +6,802456100e+06 +6,802456100e+06 +6,801964570e+06 +6,801964570e+06 +4,2688e+00 -2,1553e+00 +1,9517e+00 -2,1224e+00 -3,6727e+00 -3,3541e+00 +4,2014e+00 -1,4258e+00 -1,0723e+00 -1,8190e+00
7 0 +3,749844008e+06 +3,749844008e+06 +3,749352478e+06 +3,749352478e+06 -5,1115e-01 +3,5358e-01 -3,8215e+00 +2,1638e+00 +4,6355e+00 -7,0430e-01 -4,3415e+00 +1,0640e-01 +2,3581e+00 +4,7521e+00
15 0 +3,547576561e+06 +3,547576561e+06 +3,547085031e+06 +3,547085031e+06 -4,6613e+00 +3,3972e+00 -1,1454e+00 -4,7087e+00 +3,1597e+00 +1,0312e-01 -3,6429e-01 -2,8714e+00 +4,5067e+00 -4,9036e+00
17 0 +2,872018399e+06 +2,872018399e+06 +2,871526869e+06 +2,871526869e+06 +4,7453e+00 +3,0280e+00 +4,8087e+00 +1,9802e+00 +2,0366e+00 -3,3570e+00 +1,5025e+00 +2,6965e+00 +4,8860e+00 +2,9671e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1,702000000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +3,821192040e+06 +3,821192040e+06 +3,821021840e+06 +3,821021840e+06 +1,4661e+00 +4,8501e+00 +4,0047e+00 -1,2178e-01 +3,5295e+00 +1,6741e-01 -2,4051e+00 +2,8974e+00 +1,4071e+00 -3,0263e+00
2 0 +2,668452701e+06 +2,668452701e+06 +2,668282501e+06 +2,668282501e+06 +3,6968e+00 +7,2841e-01 -5,7411e-01 -1,1193e+00 +4,1283e+00 +2,3220e+00 +4,7212e-01 +4,5986e+00 -1,4856e+00 -3,3579e+00
16 0 +1,821241173e+06 +1,821241173e+06 +1,821070973e+06 +1,821070973e+06 +2,7806e+00 -2,1515e+00 +2,9109e+00 -1,6882e-01 -2,5857e+00 +2,7134e+00 -1,8750e+00 +4,9412e+00 +3,2182e+00 +4,0567e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-4,697500000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +9,810002494e+06 +9,810002494e+06 +9,809532744e+06 +9,809532744e+06 -4,7178e+00 -1,5116e+00 -3,6010e+00 +4,3017e+00 -1,1194e+00 -2,6164e+00 +1,2927e+00 -8,7737e-01 +2,0548e+00 +3,2903e+00
2 0 +9,549618370e+06 +9,549618370e+06 +9,549148620e+06 +9,549148620e+06 -4,3491e-01 -2,9600e+00 +4,0339e+00 -2,8502e+00 -2,4751e+00 +2,0311e+00 +4,6650e+00 -7,2837e-01 -2,8984e+00 -2,1534e-02
3 0 +7,895963951e+06 +7,895963951e+06 +7,895494201e+06 +7,895494201e+06 -3,6334e+00 +1,3007e+00 -3,0743e+00 +3,1554e+00 -7,8595e-01 +2,2953e+00 +2,3221e-02 -1,0912e+00 -8,5994e-01 -2,5615e+00
