% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1,238300000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +3,156024597e+05 +3,156024597e+05 +3,157262897e+05 +3,157262897e+05 -2,6538e+00 +2,9809e+00 -1,0932e+00 -2,0014e+00 -4,7273e+00 -3,9118e+00 +3,5486e+00 +4,6822e+00 +4,3104e+00 -1,5360e+00
2 0 +1,654114646e+05 +1,654114646e+05 +1,655352946e+05 +1,655352946e+05 +1,5897e+00 +1,1478e+00 -2,0641e+00 -3,4019e-01 -4,6603e+00 +2,9110e-01 +4,1555e+00 -1,8408e+00 +3,8392e+00 +6,1066e-02
3 0 +1,465936395e+05 +1,465936395e+05 +1,467174695e+05 +1,467174695e+05 -1,7621e+00 -1,4860e+00 -4,4386e-01 +3,0034e+00 +4,9362e+00 -3,2529e+00 -2,8749e+00 +1,7441e+00 +9,8348e-01 -3,3729e+00
5 0 +6,846141119e+04 +6,846141119e+04 +6,858524119e+04 +6,858524119e+04 -1,2448e+00 -9,2812e-01 +1,2842e+00 +4,5152e+00 -1,0138e+00 -1,6812e+00 -2,4081e+00 -4,5030e+00 +3,3115e+00 +2,2758e-01
8 0 +2,809813957e+04 +2,809813957e+04 +2,822196957e+04 +2,822196957e+04 -1,9701e+00 -4,1893e-01 +2,4137e+00 -1,2117e+00 -2,0524e+00 -2,4967e+00 -4,7139e+00 -3,1341e+00 -2,0692e+00 -1,5614e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (4,751000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +2,573334680e+05 +2,573334680e+05 +2,573809780e+05 +2,573809780e+05 -3,8537e+00 +4,4018e+00 -3,9024e+00 +4,0112e+00 +1,9990e+00 -3,9742e+00 +4,6870e+00 -3,6045e+00 +1,1058e+00 -2,1038e-01
2 0 +9,320181320e+04 +9,320181320e+04 +9,324932320e+04 +9,324932320e+04 -1,5790e-02 -2,4766e+00 -2,0859e+00 +7,9796e-01 -3,7242e-01 +3,1827e+00 +3,7273e+00 +4,1246e-01 -2,5226e+00 -3,4230e+00
3 0 +8,779721400e+04 +8,779721400e+04 +8,784472400e+04 +8,784472400e+04 +1,5608e+00 +3,7577e+00 -3,7219e+00 -3,2098e+00 +3,6261e+00 -2,2224e+00 -2,5750e+00 +2,4768e+00 +4,3553e+00 -4,0186e+00
6 0 +5,180647209e+04 +5,180647209e+04 +5,185398209e+04 +5,185398209e+04 +4,4874e+00 +2,4765e+00 -9,2334e-01 -3,3137e+00 -1,0313e+00 +8,7888e-01 -2,2698e-01 -3,5290e+00 +2,2778e+00 -2,2965e+00
9 0 +7,344364175e+03 +7,344364175e+03 +7,391874175e+03 +7,391874175e+03 -1,9797e+00 -1,0271e+00 +1,4976e+00 +5,6590e-01 +1,5634e+00 -1,7359e+00 -1,5087e+00 -1,8180e+00 -7,3503e-01 +2,6934e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (5,534000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +2,955750331e+04 +2,955750331e+04 +2,961284331e+04 +2,961284331e+04 +1,4572e+00 -2,8814e+00 -3,2058e-01 +3,3102e+00 +1,8212e+00 -1,6016e-01 +1,3977e-01 +2,3714e+00 +3,3717e+00 +4,5075e+00
3 0 +2,238327683e+04 +2,238327683e+04 +2,243861683e+04 +2,243861683e+04 +2,2995e+00 -9,2098e-01 +3,5856e+00 +4,2859e+00 -4,4146e-01 +2,1540e+00 +7,2458e-01 +1,3856e+00 -4,0080e+00 +3,7804e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-9,033000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +2,880393029e+05 +2,880393029e+05 +2,879489729e+05 +2,879489729e+05 -1,8175e-01 +4,8042e+00 -4,0965e+00 -3,0374e+00 +3,1823e+00 +3,3181e+00 +4,2010e+00 +3,5443e+00 -4,5423e+00 +2,6071e+00
2 0 +5,484361765e+04 +5,484361765e+04 +5,475328765e+04 +5,475328765e+04 -2,6721e+00 -6,6479e-01 -3,7757e+00 +3,5742e+00 +3,6186e-01 +2,6059e+00 -2,4852e+00 -2,4893e+00 +1,6972e+00 +4,2594e+00
3 0 +2,853833870e+04 +2,853833870e+04 +2,844800870e+04 +2,844800870e+04 +2,0884e+00 -1,0698e+00 -3,6806e+00 -2,5432e+00 -3,1830e+00 -4,3306e+00 +1,8930e+00 -2,4365e+00 -2,8921e+00 -1,7873e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (6,561000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,535170808e+05 +1,535170808e+05 +1,535826908e+05 +1,535826908e+05 -1,7385e+00 -8,7511e-01 -4,8641e+00 +1,3290e+00 -1,3829e+00 +1,3730e+00 +1,0350e+00 -4,9783e+00 +4,7149e-01 -3,5851e-01
3 0 +1,291382647e+05 +1,291382647e+05 +1,292038747e+05 +1,292038747e+05 +1,5790e+00 +4,1057e+00 +3,0214e+00 +2,3759e+00 +1,1996e+00 -2,0986e+00 +4,5718e+00 -1,5341e+00 +2,6828e+00 -3,4545e+00
4 0 +5,890145805e+04 +5,890145805e+04 +5,896706805e+04 +5,896706805e+04 -3,8026e+00 -3,0719e+00 -2,5846e+00 +8,8701e-01 +2,9879e-01 +2,4164e-01 -1,6068e+00 +4,4601e+00 -1,1229e+00 -7,9727e-01
