% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1,026100000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +8,775568303e+02 +8,775568303e+02 +9,801668303e+02 +9,801668303e+02 -1,8324e+00 -4,7109e+00 -1,8082e+00 +1,8166e+00 -2,3562e-01 +4,8114e+00 -2,5938e-01 -2,4370e+00 -3,9347e+00 +2,7464e+00 +4,0420e+00 -3,9108e+00 -2,7691e+00 -5,5892e-01 -3,6426e-01 -1,2863e+00 +2,2794e+00 +3,1560e+00 +2,9402e+00 -4,4396e+00
2 0 +8,594694400e+02 +8,594694400e+02 +9,620794400e+02 +9,620794400e+02 +2,1442e+00 +2,7492e+00 -7,9958e-01 -3,8897e+00 -2,4060e+00 -9,0229e-01 +1,2049e+00 +3,0770e+00 -8,7124e-01 +2,3154e+00 +3,1813e+00 +4,4075e-01 -4,9235e+00 +3,5125e+00 -3,2307e-01 +2,6907e+00 +2,2887e+00 +3,0957e+00 -4,3193e+00 -4,8879e+00
4 0 +6,947283377e+02 +6,947283377e+02 +7,973383377e+02 +7,973383377e+02 +2,2962e+00 +7,3329e-01 -9,6280e-01 +4,4222e+00 -1,7706e+00 -4,4651e+00 -2,1548e+00 -2,9214e+00 +6,6074e-01 -3,0767e+00 +3,0694e+00 -1,7134e+00 +4,9670e+00 -1,5133e+00 -3,2025e-01 +3,5535e+00 +3,6021e-02 -1,1789e+00 -1,9032e+00 +1,4433e+00
11 0 +5,663983738e+02 +5,663983738e+02 +6,690083738e+02 +6,690083738e+02 +1,1392e+00 +2,5160e+00 -9,9681e-01 -7,2219e-01 +8,5852e-01 +1,1308e+00 +4,8066e+00 -3,4910e-01 +2,3852e+00 +4,0541e+00 -2,7289e+00 -1,3033e+00 -4,1566e-01 +2,0713e+00 +1,9097e-01 +3,4147e+00 -2,4257e+00 -2,9559e+00 +1,8141e+00 +5,4709e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (9,330000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +8,132518883e+02 +8,132518883e+02 +9,065518883e+02 +9,065518883e+02 -2,4038e+00 +3,5816e+00 +3,7198e-01 -4,7900e+00 +2,9994e-01 -1,9178e-01 +3,8795e+00 +6,4619e-01 +3,7594e+00 -1,3160e-01 +1,6552e-01 +4,3934e+00 -2,9620e+00 -3,5656e+00 +4,8438e+00 +4,0266e+00 +8,2030e-02 +2,1393e+00 +2,0622e+00 -3,2058e+00
2 0 +7,605315836e+02 +7,605315836e+02 +8,538315836e+02 +8,538315836e+02 +2,5371e+00 +1,2513e-01 +3,4125e+00 +1,1981e-02 +3,0257e+00 +2,3834e+00 -3,3467e+00 +5,9552e-01 +2,0138e+00 +4,5882e+00 +3,9209e+00 +2,4529e+00 +3,0081e+00 +3,0722e-01 +3,9993e+00 -8,1892e-01 -2,5030e+00 +3,2308e+00 +2,1718e+00 +4,7916e+00
4 0 +6,301489614e+02 +6,301489614e+02 +7,234489614e+02 +7,234489614e+02 +8,8619e-02 +3,3166e+00 +1,7247e+00 +1,1861e+00 +2,1865e+00 -2,1571e+00 -4,1033e+00 +3,5423e-01 +2,2754e+00 +2,0094e+00 -1,9950e-01 -1,2405e-01 -4,3037e+00 -4,7694e+00 +1,2119e+00 +1,1509e+00 -2,8730e+00 +1,7167e+00 +1,3709e+00 +2,4525e-01
18 0 +6,127625584e+02 +6,127625584e+02 +7,060625584e+02 +7,060625584e+02 -1,1710e+00 -4,8153e+00 +4,5759e+00 +7,1764e-01 +3,6421e+00 +1,7850e+00 -4,8851e+00 +7,1480e-01 -2,8498e+00 -1,9530e+00 +1,1830e+00 +4,6354e+00 +3,4200e+00 -1,8938e+00 +4,3750e-01 -2,8634e+00 +4,7511e-01 +9,2585e-01 -3,4918e+00 -1,4582e+00
38 0 +5,810471296e+02 +5,810471296e+02 +6,743471296e+02 +6,743471296e+02 +4,2726e+00 -2,1740e+00 -4,5858e+00 -1,3078e+00 -6,8850e-01 +3,1168e+00 +1,1943e+00 +2,0650e+00 -3,3505e+00 -4,6359e+00 -1,1433e+00 +3,8551e+00 +1,3814e-01 -3,9363e+00 -6,7971e-01 +6,7728e-02 -3,1788e+00 +8,4042e-01 +3,6607e+00 +1,1094e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1,364000000000e+01) | measured fitness | best measured fitness | x1 | x2...
