% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-4,620900000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +2,444971552e+02 +2,444971552e+02 -2,175928448e+02 -2,175928448e+02 +4,6613e+00 -1,6750e+00
2 0 +1,899770857e+02 +1,899770857e+02 -2,721129143e+02 -2,721129143e+02 -2,9782e+00 -1,8192e+00
3 0 +2,821554119e+01 +2,821554119e+01 -4,338744588e+02 -4,338744588e+02 +2,5787e+00 +2,3309e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7,766000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +9,008504153e+02 +9,008504153e+02 +9,785104153e+02 +9,785104153e+02 -2,0451e+00 +3,8862e+00
2 0 +1,654368121e+02 +1,654368121e+02 +2,430968121e+02 +2,430968121e+02 +3,9231e+00 -4,6439e+00
3 0 +6,457713269e+01 +6,457713269e+01 +1,422371327e+02 +1,422371327e+02 -2,0298e+00 -2,0952e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1,156800000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +7,862536351e+02 +7,862536351e+02 +9,019336351e+02 +9,019336351e+02 -3,9926e+00 +3,6005e+00
3 0 +6,413280219e+01 +6,413280219e+01 +1,798128022e+02 +1,798128022e+02 +3,2539e+00 -1,5271e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-3,710000000000e+00) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,690919754e+02 +1,690919754e+02 +1,653819754e+02 +1,653819754e+02 +4,6185e+00 +3,5526e-01
3 0 +7,433900714e+01 +7,433900714e+01 +7,062900714e+01 +7,062900714e+01 -1,1513e+00 -4,2046e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1,321800000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,122725692e+02 +1,122725692e+02 +2,444525692e+02 +2,444525692e+02 +5,9822e-01 +3,4743e+00
3 0 +6,744312605e+01 +6,744312605e+01 +1,996231261e+02 +1,996231261e+02 -8,8439e-01 +3,3744e+00
4 0 +5,182117806e+01 +5,182117806e+01 +1,840011781e+02 +1,840011781e+02 +1,0187e+00 +2,7059e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-3,930000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,417010469e+02 +1,417010469e+02 +1,024010469e+02 +1,024010469e+02 +4,2120e+00 -4,0307e+00
2 0 +5,358137089e+01 +5,358137089e+01 +1,428137089e+01 +1,428137089e+01 +1,5360e+00 -3,0253e+00
4 0 +2,424751669e+01 +2,424751669e+01 -1,505248331e+01 -1,505248331e+01 -5,4429e-01 -1,0528e+00
