% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7,135000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +8,863979548e+01 +8,863979548e+01 +1,599897955e+02 +1,599897955e+02 +1,1580e-01 +3,2887e+00 -1,9162e+00 +2,7219e+00 -1,4772e+00 -2,0089e+00 +4,8208e+00 +4,4653e+00 +2,5146e+00 -2,5928e+00 -3,3678e+00 -4,5659e+00 +3,4650e+00 +3,9280e+00 -1,3889e+00 +3,3028e-01 -3,7891e+00 +1,5242e+00 +2,8577e+00 +1,4938e-01
4 0 +7,416344532e+01 +7,416344532e+01 +1,455134453e+02 +1,455134453e+02 -2,5765e+00 +2,2713e+00 +3,2113e+00 -3,6392e+00 +4,1918e+00 -2,4730e+00 -4,3984e+00 +4,8318e+00 -3,3641e+00 -1,9383e+00 +1,5166e-01 -1,5957e+00 +2,3354e+00 -2,4227e+00 +4,4561e+00 -3,8117e+00 +9,4424e-02 -5,9627e-01 +3,0442e+00 +4,8375e+00
6 0 +5,496143785e+01 +5,496143785e+01 +1,263114379e+02 +1,263114379e+02 +2,5229e+00 +1,9573e+00 +3,9530e+00 -1,6105e+00 -4,0948e+00 +3,2157e-01 +1,3077e+00 -2,4500e+00 +8,2051e-01 +1,7563e+00 +1,0492e-01 +3,4198e+00 +4,2025e+00 +2,9151e+00 -1,3057e+00 -1,9006e+00 +1,1551e+00 -4,7964e+00 +1,4735e+00 +3,6126e+00
23 0 +5,428817178e+01 +5,428817178e+01 +1,256381718e+02 +1,256381718e+02 -3,5299e+00 +1,4711e+00 -9,4112e-01 -2,7826e+00 -3,5277e+00 +3,5900e+00 -1,5382e+00 +5,1142e-01 +4,1839e-01 -4,3356e+00 +4,7375e+00 -5,2975e-01 -2,6366e+00 -3,0693e+00 -9,0333e-01 +4,3722e+00 -2,8296e+00 +4,2768e+00 +2,5526e+00 +3,1552e+00
31 0 +4,538006702e+01 +4,538006702e+01 +1,167300670e+02 +1,167300670e+02 +3,5941e+00 +6,4548e-01 -4,1647e+00 +9,4062e-01 +1,8566e+00 +4,2676e+00 -1,3143e+00 -2,4474e+00 -3,7192e+00 -2,7665e+00 -2,9206e+00 -1,3770e+00 +4,5250e+00 -3,8849e+00 -6,3425e-01 -4,1586e+00 +3,1367e+00 -4,2537e+00 -4,4557e+00 -3,0629e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-3,552200000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +6,324005961e+01 +6,324005961e+01 -2,919799404e+02 -2,919799404e+02 -2,4694e+00 -3,0897e+00 -3,9429e+00 +4,2718e+00 +8,1939e-01 +5,3045e-01 +3,0754e+00 +2,8017e+00 -5,5727e-01 -1,6133e-01 -4,3263e+00 +4,0392e+00 -9,1791e-01 +3,3853e+00 +3,0180e+00 +1,4213e+00 +1,4786e+00 -4,1675e+00 -4,6011e+00 +1,5480e+00
2 0 +6,125030178e+01 +6,125030178e+01 -2,939696982e+02 -2,939696982e+02 -3,6957e+00 -4,3025e-01 -1,9579e+00 +4,4416e+00 +4,2172e+00 +1,3336e-03 +2,0165e+00 -2,1126e+00 +2,3530e+00 -3,6708e+00 +4,1228e-02 -2,2993e+00 -4,8798e+00 +3,8433e+00 -1,1359e-01 +4,4880e+00 +3,8360e+00 -5,1569e-01 -2,9837e+00 +2,7555e+00
5 0 +5,068758040e+01 +5,068758040e+01 -3,045324196e+02 -3,045324196e+02 -2,0044e+00 +3,5884e+00 -2,7137e+00 -2,9583e+00 -3,7247e+00 +3,3232e+00 +2,2296e+00 -3,3143e+00 +3,2282e+00 +4,5077e+00 +7,9092e-01 +4,9769e-01 +3,3255e-01 -1,2644e+00 -3,6483e+00 +3,6005e+00 -1,1989e+00 +4,6919e+00 +1,7197e+00 -2,7216e+00
12 0 +4,910426804e+01 +4,910426804e+01 -3,061157320e+02 -3,061157320e+02 +3,0242e+00 -1,8982e+00 -2,1357e+00 +1,6792e-01 -1,7652e+00 -1,5578e+00 +6,8013e-01 -2,0903e-01 -2,2780e+00 -2,7831e+00 -3,2267e+00 -4,0278e+00 +2,0206e+00 -1,9494e+00 -4,3190e+00 +4,7132e+00 -1,1413e+00 +2,6610e+00 +2,5384e+00 -1,6114e+00
