% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-4,620900000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +5,600122042e+02 +5,600122042e+02 +9,792220418e+01 +9,792220418e+01 +1,1896e+00 +2,7502e+00 +2,3533e+00 -2,4917e+00 +1,3671e+00 -2,1370e+00 +3,9653e+00 -1,5611e+00 -3,0512e+00 -2,2205e+00
5 0 +3,983017251e+02 +3,983017251e+02 -6,378827495e+01 -6,378827495e+01 +1,0867e+00 +3,8401e+00 +3,0788e+00 -2,9581e+00 +1,8373e+00 -2,0640e+00 +3,1552e-01 +4,8697e+00 -2,0684e+00 +5,1397e-01
6 0 +2,980414509e+02 +2,980414509e+02 -1,640485491e+02 -1,640485491e+02 -2,1703e+00 -7,6163e-01 +2,8357e+00 +8,5352e-02 +2,2279e+00 +3,4745e+00 -1,4238e+00 +2,0677e+00 +4,4411e+00 -4,8504e-01
10 0 +2,872243105e+02 +2,872243105e+02 -1,748656895e+02 -1,748656895e+02 +1,3937e-01 +4,5864e+00 +6,7568e-01 +8,1243e-01 +5,9691e-01 -3,3295e+00 -1,8277e+00 +3,0974e+00 +2,2215e+00 +3,0052e-01
14 0 +2,745756769e+02 +2,745756769e+02 -1,875143231e+02 -1,875143231e+02 +2,9997e+00 -4,4256e+00 +1,5382e+00 +3,2574e+00 +8,2771e-01 +1,4390e+00 +2,9734e-02 +8,0483e-01 +1,3130e+00 +6,2056e-03
15 0 +2,480872035e+02 +2,480872035e+02 -2,140027965e+02 -2,140027965e+02 -4,3886e+00 -9,8801e-01 +2,8696e+00 +8,9917e-01 -3,8153e-01 +2,9429e+00 +1,6379e+00 +4,0259e+00 +4,6728e+00 +4,4113e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7,766000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +3,935139456e+02 +3,935139456e+02 +4,711739456e+02 +4,711739456e+02 +2,5249e+00 -3,5189e+00 -2,1846e-01 +1,3732e+00 +3,0877e+00 +5,6131e-01 +1,8366e+00 +1,0488e+00 +3,0574e+00 -4,2801e+00
9 0 +3,675987466e+02 +3,675987466e+02 +4,452587466e+02 +4,452587466e+02 +1,4169e+00 +3,5405e+00 -5,2609e-01 -4,8480e+00 -2,7044e+00 +1,4345e+00 -5,3681e-01 -3,2332e+00 +1,1410e+00 -4,4593e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1,156800000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +6,358720119e+03 +6,358720119e+03 +6,474400119e+03 +6,474400119e+03 +4,3022e+00 +3,7092e-01 -4,5440e+00 -3,1340e+00 +3,0028e+00 +3,6661e+00 -2,7523e+00 -8,9714e-01 +2,1346e+00 +4,7060e+00
2 0 +4,784575844e+03 +4,784575844e+03 +4,900255844e+03 +4,900255844e+03 -3,7372e+00 +2,9792e+00 -1,6361e+00 -1,9100e-01 +2,3929e+00 -2,3233e+00 +7,8859e-01 +2,9478e+00 -4,0034e+00 +4,9000e+00
3 0 +3,072033149e+02 +3,072033149e+02 +4,228833149e+02 +4,228833149e+02 +1,9527e+00 +2,8228e+00 -9,0882e-01 -2,9872e+00 -4,3512e-01 -1,6358e+00 -1,9946e+00 +2,6028e+00 -2,6360e+00 -8,2660e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-3,710000000000e+00) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,195227145e+03 +1,195227145e+03 +1,191517145e+03 +1,191517145e+03 -2,0447e+00 -2,5880e-01 +1,8012e+00 +4,9990e+00 -3,1731e+00 -4,6577e-01 +4,1841e+00 -2,8791e-01 +2,8217e+00 +4,7663e-01
7 0 +6,059451206e+02 +6,059451206e+02 +6,022351206e+02 +6,022351206e+02 -2,4181e+00 +2,9409e+00 -4,0758e+00 +5,9013e-01 -3,5919e+00 +3,0017e+00 +2,6441e+00 -3,7055e+00 +1,6761e-03 +2,9756e+00
13 0 +5,119414217e+02 +5,119414217e+02 +5,082314217e+02 +5,082314217e+02 -1,1474e+00 +2,7822e+00 +4,3957e+00 +3,6842e+00 +1,9159e+00 -2,0465e+00 -1,5952e+00 -1,6540e+00 +1,0321e+00 -8,9461e-01
17 0 +4,282602504e+02 +4,282602504e+02 +4,245502504e+02 +4,245502504e+02 -4,1105e-01 +2,7330e-01 -3,2160e-01 -2,7671e+00 -2,9680e+00 +3,4413e+00 +1,2341e+00 -3,4507e+00 -8,0110e-01 -1,6694e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1,321800000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +2,838864834e+02 +2,838864834e+02 +4,160664834e+02 +4,160664834e+02 +8,3900e-01 +4,7197e+00 +2,4888e+00 -4,9127e-01 -3,2088e+00 +2,0262e+00 -3,5200e+00 -3,6339e+00 -2,6734e-01 +5,4117e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-3,930000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +6,076897407e+02 +6,076897407e+02 +5,683897407e+02 +5,683897407e+02 -1,2186e+00 +1,1274e+00 -3,8017e+00 +4,1756e-01 -4,8584e+00 -5,8377e-01 +2,9019e+00 -3,5040e+00 -1,5839e+00 -1,5424e+00
5 0 +4,396865958e+02 +4,396865958e+02 +4,003865958e+02 +4,003865958e+02 +3,9857e+00 -2,2474e+00 -4,8039e+00 +3,0594e+00 -1,8024e+00 -3,5764e+00 -3,6595e-01 -1,4648e+00 +2,9028e+00 -3,7634e+00
18 0 +3,537579209e+02 +3,537579209e+02 +3,144579209e+02 +3,144579209e+02 +1,9664e+00 +2,0917e+00 +1,8044e+00 -4,3721e+00 +2,0913e+00 -3,6975e+00 +5,2066e-01 +1,2740e+00 +1,0059e-02 -2,8753e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (4,296000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +6,302675443e+02 +6,302675443e+02 +6,732275443e+02 +6,732275443e+02 +4,9865e+00 -3,9972e+00 -2,4406e+00 +4,3917e+00 -3,5705e+00 -1,7130e+00 -4,0836e+00 -1,2580e+00 +4,6764e+00 +3,5685e+00
2 0 +5,479515172e+02 +5,479515172e+02 +5,909115172e+02 +5,909115172e+02 -2,6978e+00 -3,9229e+00 +3,3651e+00 +3,2079e+00 -1,7352e+00 -6,9939e-01 -2,2363e+00 -4,4573e+00 -2,9825e+00 +7,4269e-01
6 0 +4,615745139e+02 +4,615745139e+02 +5,045345139e+02 +5,045345139e+02 -4,0879e+00 +7,8713e-01 -2,5684e+00 +1,3822e+00 +2,3482e+00 +2,3470e+00 +1,6966e+00 -1,7529e+00 -1,4766e+00 +1,2902e+00
7 0 +4,194447871e+02 +4,194447871e+02 +4,624047871e+02 +4,624047871e+02 +4,7752e+00 +7,3715e-01 -3,0807e+00 +4,3768e+00 -4,1610e+00 -2,6825e+00 -1,4395e+00 -3,2240e-02 -2,2305e+00 +2,4374e+00
8 0 +3,554925198e+02 +3,554925198e+02 +3,984525198e+02 +3,984525198e+02 +1,3271e+00 +4,4652e+00 +3,2049e-01 -1,8015e+00 -3,8832e+00 +4,1259e-02 -4,2913e+00 -1,2529e+00 -5,0699e-02 +8,5275e-01
11 0 +3,523644051e+02 +3,523644051e+02 +3,953244051e+02 +3,953244051e+02 +4,4446e+00 +1,9376e+00 -3,5079e+00 +1,5837e+00 +6,1397e-01 +7,6104e-01 +2,1594e+00 -4,4148e+00 -1,1830e+00 -8,0417e-01
15 0 +3,454215438e+02 +3,454215438e+02 +3,883815438e+02 +3,883815438e+02 +4,5756e+00 +3,4723e+00 +2,4244e+00 +2,2344e+00 +1,1735e+00 -1,1114e+00 -3,2254e+00 -2,3175e+00 -1,0503e+00 +2,8322e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (2,842200000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +4,675751745e+02 +4,675751745e+02 +7,517951745e+02 +7,517951745e+02 -4,5175e+00 -1,7302e+00 -1,4052e+00 +5,2592e-01 -4,9607e+00 -4,8338e+00 +3,7140e+00 +4,8100e+00 +9,4804e-01 -7,9791e-01
5 0 +4,435106826e+02 +4,435106826e+02 +7,277306826e+02 +7,277306826e+02 -3,6748e+00 -4,1168e+00 +4,7275e+00 +2,1353e+00 -4,5484e+00 -1,4011e+00 -1,6606e+00 +1,0359e+00 -7,7070e-01 -2,8751e+00
20 0 +4,239339751e+02 +4,239339751e+02 +7,081539751e+02 +7,081539751e+02 +3,3926e+00 +1,5350e+00 -4,2457e-01 -4,5023e+00 +4,2101e+00 -1,3974e+00 +3,2932e+00 +4,7893e+00 +3,3588e-01 -3,7518e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-3,217000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +6,709470183e+03 +6,709470183e+03 +6,677300183e+03 +6,677300183e+03 +3,8123e+00 -2,4411e+00 -3,5149e+00 +2,6898e+00 -3,1007e+00 -4,8367e+00 -2,4428e+00 +3,2983e+00 +4,9192e+00 +4,8454e+00
2 0 +6,519616690e+03 +6,519616690e+03 +6,487446690e+03 +6,487446690e+03 +1,8154e-01 +4,1105e+00 -6,8100e-01 +2,4594e+00 -3,0330e+00 +2,0634e+00 +2,9766e+00 -2,9311e+00 -2,2086e+00 +4,7819e+00
3 0 +1,096185623e+03 +1,096185623e+03 +1,064015623e+03 +1,064015623e+03 +3,8453e+00 -2,3051e+00 +3,9197e+00 +5,3674e-01 +3,5598e+00 +2,3098e+00 -3,7405e+00 +3,3366e+00 -4,0321e+00 +5,4845e-01
4 0 +6,505163809e+02 +6,505163809e+02 +6,183463809e+02 +6,183463809e+02 -1,3587e+00 -9,7681e-01 +9,1612e-01 +4,5456e+00 +6,5377e-01 -4,2876e+00 -1,9637e+00 -3,1853e+00 +2,2693e+00 -4,0456e+00
6 0 +5,607252361e+02 +5,607252361e+02 +5,285552361e+02 +5,285552361e+02 -1,8637e+00 +1,4537e+00 +4,3815e+00 +7,5140e-01 +4,3716e-01 -1,7190e+00 -1,8937e+00 +4,5815e+00 -4,4444e+00 -4,2772e+00
9 0 +5,308550957e+02 +5,308550957e+02 +4,986850957e+02 +4,986850957e+02 -2,5945e+00 +7,0136e-01 -1,2016e+00 -2,5736e+00 -2,2122e+00 +7,9016e-01 +2,2076e+00 +1,6494e+00 +2,7163e+00 +7,8064e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-5,858000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +7,752794998e+02 +7,752794998e+02 +7,166994998e+02 +7,166994998e+02 +1,5978e-01 -3,3118e+00 -4,0254e+00 +2,0669e+00 -3,1802e+00 -6,3530e-01 -9,7523e-01 -4,6223e+00 -1,8998e+00 +2,9866e-01
12 0 +6,675663436e+02 +6,675663436e+02 +6,089863436e+02 +6,089863436e+02 +4,3087e+00 +4,5829e-02 -2,9894e+00 -1,3653e+00 -4,3890e+00 -3,3137e+00 -2,5797e-01 -2,9885e+00 -3,3750e+00 +1,6135e+00
14 0 +3,271032763e+02 +3,271032763e+02 +2,685232763e+02 +2,685232763e+02 -1,9294e+00 -4,6699e+00 +4,1047e+00 -4,1841e+00 -1,2677e+00 -7,4824e-01 -2,2388e+00 +3,6152e+00 +3,1718e+00 +2,3168e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-6,049200000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +2,097962330e+03 +2,097962330e+03 +1,493042330e+03 +1,493042330e+03 +2,6085e+00 -4,1868e+00 -2,7605e+00 -3,9799e+00 -4,5946e+00 -4,7559e+00 +4,2218e+00 +4,7092e+00 +4,5313e+00 +2,3181e+00
2 0 +8,149897507e+02 +8,149897507e+02 +2,100697507e+02 +2,100697507e+02 +1,4984e+00 -1,6503e+00 +1,9268e+00 +1,6845e+00 +1,5737e-01 +2,4112e+00 -1,4713e+00 -3,4749e-01 -2,7907e+00 +2,7737e+00
7 0 +5,044589131e+02 +5,044589131e+02 -1,004610869e+02 -1,004610869e+02 +3,7526e+00 +3,9131e+00 +2,1613e+00 +6,5796e-02 +1,9701e+00 -4,2879e+00 -4,0647e+00 -3,1498e+00 +7,4818e-03 +3,2963e+00
