% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7,948000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +4,371619672e+01 +4,371619672e+01 +1,231961967e+02 +1,231961967e+02 +4,8275e+00 +2,8714e+00 +1,8376e+00
2 0 +4,254090142e+01 +4,254090142e+01 +1,220209014e+02 +1,220209014e+02 -4,5922e+00 +2,9137e+00 +8,5651e-01
3 0 +3,692280775e+01 +3,692280775e+01 +1,164028078e+02 +1,164028078e+02 -4,0674e+00 -4,5068e+00 +1,9286e+00
6 0 +3,017720280e+01 +3,017720280e+01 +1,096572028e+02 +1,096572028e+02 -1,8073e+00 +3,5965e+00 -2,5513e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3,944800000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +9,151489381e+01 +9,151489381e+01 +4,859948938e+02 +4,859948938e+02 -3,7205e+00 +2,7109e+00 +3,9506e+00
2 0 +6,192746824e+01 +6,192746824e+01 +4,564074682e+02 +4,564074682e+02 +3,5730e+00 -4,8175e-01 -4,3538e+00
4 0 +5,165234108e+01 +5,165234108e+01 +4,461323411e+02 +4,461323411e+02 +1,5032e+00 +1,1826e+00 -1,3764e+00
5 0 +4,054063737e+01 +4,054063737e+01 +4,350206374e+02 +4,350206374e+02 -1,5075e+00 +7,8150e-01 +8,1729e-01
6 0 +1,066223409e+01 +1,066223409e+01 +4,051422341e+02 +4,051422341e+02 -3,5228e+00 -4,8102e-02 -2,2396e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-2,471100000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +3,915317026e+01 +3,915317026e+01 -2,079568297e+02 -2,079568297e+02 +1,7310e+00 +1,6765e+00 -3,2227e+00
2 0 +2,121242848e+01 +2,121242848e+01 -2,258975715e+02 -2,258975715e+02 +6,7779e-01 +1,2318e+00 -1,0351e+00
4 0 +6,493668773e+00 +6,493668773e+00 -2,406163312e+02 -2,406163312e+02 -1,4978e+00 +1,2971e+00 -7,5797e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1,520400000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +4,319096321e+01 +4,319096321e+01 -1,088490368e+02 -1,088490368e+02 +1,5744e+00 +4,1907e+00 +1,7448e+00
3 0 +1,587370275e+01 +1,587370275e+01 -1,361662973e+02 -1,361662973e+02 +2,6199e+00 +1,6040e+00 -1,1851e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-2,525000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +3,690368848e+01 +3,690368848e+01 +1,165368848e+01 +1,165368848e+01 +1,6303e+00 -1,7459e+00 +3,8031e+00
3 0 +3,673522662e+01 +3,673522662e+01 +1,148522662e+01 +1,148522662e+01 +8,9674e-01 -4,1716e+00 +1,0773e+00
4 0 +1,921471408e+00 +1,921471408e+00 -2,332852859e+01 -2,332852859e+01 +4,3620e+00 +8,5192e-01 -2,7461e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1,830100000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +7,442668912e+00 +7,442668912e+00 +1,904526689e+02 +1,904526689e+02 -1,0330e-01 +4,9217e+00 -2,7911e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1,835200000000e+02) | measured fitness | best measured fitness | x1 | x2...
