% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-6,211100000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +2,902366498e+10 +2,902366498e+10 +2,902366436e+10 +2,902366436e+10 +4,1133e+00 -4,8624e+00 -1,7605e+00 +5,7626e-02 -4,9505e+00 -1,4457e+00 +2,1841e+00 +2,2508e+00 -4,3466e+00 +4,2998e-01
2 0 +1,430883948e+09 +1,430883948e+09 +1,430883327e+09 +1,430883327e+09 +3,1464e+00 +3,6779e+00 +1,3427e+00 -1,2109e+00 -1,5895e+00 -4,5570e+00 +2,4330e+00 +4,7652e+00 -2,9510e+00 -3,8066e+00
3 0 +1,731068146e+08 +1,731068146e+08 +1,731061935e+08 +1,731061935e+08 +4,6824e+00 -3,0658e-01 +1,1827e+00 +2,4834e+00 +1,3731e-01 +2,2042e+00 +4,1634e-01 -4,3484e+00 +2,3635e+00 +4,5047e+00
6 0 +1,571809961e+08 +1,571809961e+08 +1,571803750e+08 +1,571803750e+08 -1,0704e+00 +3,3504e-01 +2,7664e+00 +4,2828e+00 -3,8940e+00 +3,0660e+00 +1,3429e+00 +1,3957e+00 +6,3611e-01 +4,8861e+00
7 0 +1,150690543e+08 +1,150690543e+08 +1,150684332e+08 +1,150684332e+08 +3,9504e-02 -1,5094e+00 -4,5796e+00 +1,0428e+00 +2,2089e+00 +3,0854e+00 +1,8350e+00 -2,8245e+00 +2,6103e+00 -1,4008e+00
9 0 +5,748156918e+07 +5,748156918e+07 +5,748094807e+07 +5,748094807e+07 -3,8978e+00 +2,4133e+00 +8,5975e-02 -2,5585e+00 +4,8418e+00 +3,8341e+00 +1,0184e-01 -4,1568e-01 +2,3920e+00 +7,3166e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-2,548200000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +9,906789179e+08 +9,906789179e+08 +9,906786630e+08 +9,906786630e+08 -3,0968e+00 -4,5468e+00 +4,5453e+00 +4,0337e+00 +2,4625e+00 -6,1581e-01 +2,6781e+00 +2,1667e+00 +2,3804e-01 +2,0070e-01
2 0 +1,138249921e+08 +1,138249921e+08 +1,138247373e+08 +1,138247373e+08 +4,0199e+00 -2,0675e+00 -1,2344e+00 +6,3010e-01 +2,6982e+00 +6,0389e-01 +9,0304e-01 +1,1411e+00 -1,4661e+00 +1,3106e+00
4 0 +9,724906199e+07 +9,724906199e+07 +9,724880717e+07 +9,724880717e+07 +3,6566e+00 +4,5197e+00 +3,2179e+00 -4,1858e+00 -4,0640e+00 +4,8492e+00 -3,8947e+00 +4,1955e+00 +2,3493e+00 +4,2147e-01
