% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (9,294000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +2,732106074e+01 +2,732106074e+01 +1,202610607e+02 +1,202610607e+02 +5,3833e-01 +2,5520e+00 +3,7033e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3,535000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,005050659e+03 +1,005050659e+03 +1,040400659e+03 +1,040400659e+03 +1,3440e+00 -3,3102e+00 -1,2546e+00
3 0 +1,587261697e+02 +1,587261697e+02 +1,940761697e+02 +1,940761697e+02 +3,5725e+00 +2,8199e+00 -2,9022e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3,820000000000e+00) | measured fitness | best measured fitness | x1 | x2...
1 0 +2,082684125e+02 +2,082684125e+02 +2,120884125e+02 +2,120884125e+02 -1,9823e+00 +2,0667e+00 +3,9622e+00
2 0 +1,376508309e+02 +1,376508309e+02 +1,414708309e+02 +1,414708309e+02 +2,7122e+00 -2,1796e+00 +3,3913e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (2,175000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +7,953602753e+01 +7,953602753e+01 +1,012860275e+02 +1,012860275e+02 +6,2851e-01 +2,1467e+00 +3,3351e+00
4 0 +4,698137703e+01 +4,698137703e+01 +6,873137703e+01 +6,873137703e+01 +2,6567e+00 -1,4451e+00 -2,6538e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (6,479000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,410961704e+02 +1,410961704e+02 +2,058861704e+02 +2,058861704e+02 -5,8055e-02 -9,0272e-02 -4,1146e+00
6 0 +2,732940261e+01 +2,732940261e+01 +9,211940261e+01 +9,211940261e+01 -1,4830e+00 -4,4072e+00 +1,1015e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1,000000000000e+03) | measured fitness | best measured fitness | x1 | x2...
1 0 +9,977749361e+00 +9,977749361e+00 -9,900222506e+02 -9,900222506e+02 -1,6854e+00 +4,2540e-01 -2,0411e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1,640700000000e+02) | measured fitness | best measured fitness | x1 | x2...
